8.94606731,0.56742875,5.56989496,14
3.64872273,8.26483704,3.97611279,4
1.29397783,-0.63027519,0.04029176,10
-5.92396769,6.64016341,-3.62011953,2
-0.44104434,0.56204652,0.72847151,10
2.97513558,-0.76023500,0.34854883,10
-4.28234579,-2.56147218,-0.94643905,11
10.10595351,2.22505358,5.83939399,14
4.17156906,-1.67532571,3.71599749,0
-5.69669429,4.79433747,-3.99751976,12
-6.88503805,5.78798813,-3.38633593,12
10.79743290,2.56465039,-8.14313136,7
5.75346995,8.51363684,-9.67949662,5
3.44836792,-2.17474757,-0.72514047,3
9.62838792,-9.14151816,2.31536285,1
8.90430283,1.81024047,4.45667437,14
-3.18838970,-1.70123658,-1.20963344,11
7.15047657,-5.38535756,9.70962740,9
3.23144629,-3.09249529,-1.84925260,3
-5.04642708,4.07364159,-2.65139287,12
8.64564873,0.97876604,-9.58395975,7
4.76054294,-0.48275446,-0.69389029,3
8.87397275,-9.61891210,5.10501456,1
-4.07954342,-1.46120456,-1.79366354,11
10.64197516,3.73628965,8.40992713,14
10.07508953,-7.95642810,7.67649604,13
-5.17780523,-2.84745050,-1.16438143,11
8.44514198,4.55366020,5.77028219,14
2.17564431,6.94477443,2.18342132,4
3.53152754,8.57482596,-9.27771302,5
8.45843957,-9.10100824,-3.21734743,6
8.61907057,-7.43579379,-4.07537569,6
3.52364237,6.93671248,-9.33763149,5
3.88453174,7.66707757,3.96404293,4
4.23318369,-1.95067823,-0.25037513,3
3.41291759,-1.57307485,-0.25426321,3
4.03980751,-1.45956357,-1.03897555,3
7.18670424,6.60102155,6.44154906,15
10.94935479,-7.66960694,3.67167464,1
8.73685197,-7.64573158,-4.89376706,6
7.44637621,7.42314175,5.26639704,15
2.88141059,9.25161822,-9.24658028,5
6.53691733,-5.22175170,9.87700193,9
-5.43699423,4.31895010,-4.03781491,12
-5.42445058,7.19042873,-4.54605378,2
8.91806617,6.69055140,6.59145438,15
-6.15505781,-2.97300804,0.80604786,11
7.16060166,8.25719302,-0.21198947,8
4.41278705,-2.11783041,3.20871281,0
5.45157444,-0.44320049,5.26576505,0
4.15534127,-3.15455025,-1.37443521,3
7.88908603,5.82371862,7.49396580,15
10.15593621,-8.06524468,7.57282970,13
-5.08384218,-1.22283105,-1.17978086,11
10.53321317,-9.69680795,3.23637760,1
10.31463444,7.06438425,2.44973502,8
4.05477974,-1.72706896,3.83584503,0
3.37275596,7.88189183,2.86884974,4
-0.20581922,-0.88081013,-0.08910633,10
-2.73009654,-1.89827347,0.45585750,11
10.12721576,-9.87037965,-3.10559931,6
-4.51073353,3.47277915,-4.76973997,12
7.21537148,9.23874778,-1.30811256,8
7.25507273,5.76920947,8.45988924,15
-4.18105966,-0.65088896,0.15412824,11
-0.11255079,-0.71039044,-2.74036337,10
3.24406142,9.27765887,-9.18339662,5
-5.94218306,2.34321346,-3.07664062,12
5.19778334,-0.44811102,2.42384358,0
8.23535182,-7.67977552,8.94707306,13
-3.90759115,8.30904401,-4.12046052,2
-7.03354757,3.54965249,-3.69687212,12
9.45129440,8.79390955,-1.49546578,8
2.19800089,10.63172117,-7.20496936,5
11.21307561,-7.05393612,6.46346383,13
-6.88817825,5.00803660,-1.87299825,12
-4.80382408,6.67252029,-4.95267393,2
2.90292357,-3.15459187,1.19001850,3
10.18194274,-7.43283371,7.89338629,13
10.67071572,3.85654768,-7.53093079,7
-4.71247160,6.33969864,-3.35887567,2
2.80643793,-0.47160105,2.10518680,3
9.46389059,1.30190072,7.04276995,14
1.30129195,-0.15499968,-1.21427578,10
6.14612359,-8.57333209,8.62241546,9
-5.22303291,7.34241913,-6.74347994,2
3.00773200,7.81875774,-6.98507209,5
0.18992377,-0.75567978,0.20718703,10
3.51602204,8.17595108,-9.06791143,5
0.61712116,-1.18544266,1.31027802,10
6.51686241,6.26622144,4.19456885,15
7.62519473,-6.96851141,7.60955921,13
-4.56892241,-1.73480671,-0.99069055,11
9.18694919,-8.43511095,1.95139719,1
7.57000124,4.99079898,7.01086720,15
4.15509567,-3.27617947,-0.11182666,3
0.06134483,-1.27656411,0.61629386,10
8.37908987,-5.05836372,9.53268528,9
8.33209259,6.94425593,5.01578920,15
9.82118261,0.88794090,5.05491146,14
9.67517250,2.63698719,7.55293126,14
1.80376728,-1.52116329,0.69582609,10
10.06202196,-7.22520689,-2.73944467,6
2.34388651,-1.97490936,-1.11589358,10
10.41136886,2.20132718,8.02092192,14
4.74900826,7.29715668,4.44904425,4
9.44709414,4.72916341,7.64210768,14
7.93463606,6.99312396,8.19188556,15
-4.99294584,8.07418419,-3.77889991,2
-6.10269134,4.66127381,-3.18200136,12
3.23078010,-1.54557024,2.00734200,0
10.11179990,1.28053761,4.74135534,14
9.55312230,3.33940668,5.52593044,14
0.00201361,-1.34088549,-1.34804594,10
2.08144872,8.77695530,-7.88559098,5
-5.07992095,-2.80319403,-2.45007492,11
-5.18352236,5.38164461,-2.30380941,12
-5.70596693,5.37780089,-5.37695212,2
10.28918874,2.74220111,-9.70296038,7
8.91646329,3.26185448,8.03693995,14
9.09387557,0.26354079,5.90905136,14
5.07522763,-1.10360349,0.30438347,3
3.33588331,7.87422858,2.35293862,4
-5.67526571,3.11732851,-2.77390793,12
9.58725219,-6.40962549,9.51268395,9
9.46935117,1.80848057,-7.56327306,7
9.72634269,-6.35976656,8.37951542,13
-6.50853679,5.14398833,-3.98454252,12
7.08426835,3.08002418,7.28576620,14
8.75421809,-7.95290905,-3.63369199,6
-4.60447071,-2.43648318,-0.90976853,11
8.55407530,-6.29877862,8.42847452,9
8.32130344,7.87499770,4.85577703,15
8.07588841,2.55637279,5.79829088,14
-7.63882524,4.22866589,-2.67714903,12
4.96161511,-1.28538840,-0.52522046,3
9.22654219,1.64814271,-7.67949483,7
9.48188667,3.29775235,7.85907610,14
3.21416727,8.16265702,-8.89412058,5
4.16216583,8.09637896,-8.48405383,5
10.84459031,0.46092543,-7.28103982,7
7.59483243,-6.87730580,7.25128959,9
10.18272184,-7.27934275,-4.86081242,6
7.22511328,-7.53163787,-4.16702496,6
-0.57003181,-0.40250184,-0.60232388,10
6.85246015,6.96422394,-0.26588194,8
9.41811073,-8.47952431,1.23603448,1
5.50030859,5.59270020,5.55464590,15
7.76710029,-6.28520930,7.98769992,9
4.35650311,8.08850666,3.64179539,4
9.30772731,-9.67933623,3.84362992,1
9.10109933,2.15349344,-9.03498899,7
7.32692536,-6.67929627,6.99257246,9
3.20206742,-0.08258073,5.07977183,0
-4.54512821,7.80353440,-4.53959311,2
9.41047569,-6.30376332,7.59088534,13
2.14495673,8.35991278,-7.65944405,5
9.83579342,-10.22824914,2.56144568,1
8.48488574,-7.91071779,-2.72838071,6
5.98551555,7.87374555,-2.53338616,8
-0.51603572,0.06044177,0.19066528,10
7.97185563,-7.05039892,8.83607294,9
10.23356926,2.46484404,7.16887402,14
4.40688975,6.17608892,4.26240731,4
9.25198988,-6.65338509,-2.40593515,6
8.87176275,1.58200404,7.34294388,14
7.89773936,8.99933478,-0.42052314,8
7.11566767,-8.92910443,-3.99776998,6
5.44678595,7.46617853,-1.02511803,8
10.35185241,-7.83069582,3.63713276,1
2.89545703,-2.16898925,-0.48270611,3
-3.02993493,6.73593162,-4.69893363,2
3.52662560,-0.50500511,3.46867103,0
4.67113539,-1.62698390,4.24722052,0
-3.20191449,-1.88114176,-2.90352289,11
8.79366063,-7.08513060,-4.50310293,6
-0.11839316,-2.32446052,0.06703478,10
9.77661923,10.26125809,-1.42118059,8
7.86933603,8.66439064,-0.73053912,8
9.77861141,-7.66605361,7.82673522,13
9.97663659,-8.35878146,7.77660101,13
9.78048368,-7.36683135,-3.66030429,6
3.33021418,-1.79463791,0.23073436,3
6.37449351,6.65102426,6.95152481,15
8.72319222,1.77863859,-9.65673953,7
2.72990092,8.38459181,-8.92635858,5
9.16820069,-9.92280830,-4.68016415,6
4.39799021,9.07319183,-9.06449458,5
8.19585577,7.96512101,-0.83074581,8
9.70776744,-6.83820313,8.22423461,13
2.88300354,4.32609243,5.70803218,4
7.76179054,7.32514477,-0.40571467,8
2.95173428,4.75502142,1.08480251,4
10.43962455,1.63309918,-7.54701597,7
8.19100137,9.46058481,-2.02339211,8
-3.99001310,-0.36469089,1.52440218,11
9.55608509,-8.85297576,2.05881982,1
1.47730705,7.85009282,2.39286096,4
1.07079720,-0.90108538,-0.67235063,10
3.59675944,-1.12355885,-0.21758130,3
4.32277564,-2.71819235,1.16367859,3
7.17953773,7.73367924,4.90071615,15
0.33611846,-1.24819179,1.13288409,10
-5.88063038,6.56531421,-4.16034788,2
-3.93938538,-2.43069696,-1.23295221,11
-4.70727623,3.69332884,-3.36903042,12
-7.46165137,6.55393779,-4.46187456,2
-6.52060232,-2.86648983,-1.44123472,11
11.51763658,2.10208937,5.72654580,14
8.66128249,-6.22289293,7.68220437,9
4.29223174,8.15569548,-7.55447365,5
9.10984510,-5.91803645,8.88528086,9
-6.25438555,5.37316820,-3.95926763,12
7.91053661,7.26200226,-2.17652878,8
8.95971612,-6.86007976,9.64104225,13
10.74196806,-9.23173548,7.41856540,13
4.90453255,-1.98852716,3.37147249,0
6.54417282,-2.75022007,2.94069865,0
9.63747551,-8.28351571,8.52252723,13
9.44206071,3.35505794,7.64999199,14
-0.30765361,-0.77399936,-0.34213497,10
-4.86121715,3.76199038,-3.60011118,2
5.78640657,-6.45034059,7.05058512,9
8.39683142,-7.49876689,-3.95397638,6
2.09999008,-1.99810548,1.79457930,0
10.61624943,-7.69215705,0.90016996,1
3.32296706,8.69823508,-8.11087316,5
11.03342788,3.55033950,-9.16340217,7
-3.57157071,3.99953060,-2.09295179,2
11.22835694,-8.91654820,4.06472028,1
8.47969908,-9.82179683,7.68318606,9
-5.57209466,7.21681799,-3.42940612,2
3.34875031,6.95020055,-7.89595767,5
9.22707477,-8.91504260,3.19563233,1
8.30982096,6.09064410,6.86442722,15
8.38366912,-6.55555692,8.12196239,9
7.86410613,-9.18225303,1.64493023,1
-4.42535604,-1.46001903,-0.90246834,11
7.21975509,7.64844666,-1.90358721,8
6.02805521,-1.77440408,3.14922940,0
2.30773422,-2.74584832,-0.99370598,3
3.71694353,5.41671087,3.97401642,4
11.42890747,-7.78980477,4.03087107,1
-2.51211949,5.01482455,-5.32850090,2
5.77889522,-8.85381540,-3.81984582,6
